            Time          sigma1          sigma3               u         sigma1'         sigma3'               p               q            eps1
    7.55288e+003    6.96388e+002    6.99675e+002    6.97424e+002   -1.03682e+000    2.25060e+000    1.15479e+000   -3.28742e+000   -3.98963e-001
    7.55491e+003    6.96440e+002    6.99758e+002    6.97397e+002   -9.56392e-001    2.36127e+000    1.25538e+000   -3.31766e+000   -4.00973e-001
    7.55700e+003    6.96384e+002    6.99767e+002    6.97406e+002   -1.02169e+000    2.36134e+000    1.23366e+000   -3.38303e+000   -4.02983e-001
    7.55908e+003    6.96409e+002    6.99693e+002    6.97369e+002   -9.60208e-001    2.32452e+000    1.22961e+000   -3.28472e+000   -4.03988e-001
    7.56107e+003    6.96356e+002    6.99758e+002    6.97378e+002   -1.02211e+000    2.37978e+000    1.24581e+000   -3.40189e+000   -4.05998e-001
    7.56310e+003    6.96432e+002    6.99730e+002    6.97332e+002   -8.99599e-001    2.39832e+000    1.29902e+000   -3.29792e+000   -4.08007e-001
    7.56517e+003    6.96424e+002    6.99666e+002    6.97341e+002   -9.17391e-001    2.32447e+000    1.24385e+000   -3.24186e+000   -4.09012e-001
    7.56721e+003    6.96330e+002    6.99740e+002    6.97304e+002   -9.73896e-001    2.43524e+000    1.29886e+000   -3.40914e+000   -4.11022e-001
    7.56930e+003    6.96409e+002    6.99758e+002    6.97350e+002   -9.41473e-001    2.40745e+000    1.29114e+000   -3.34893e+000   -4.13032e-001
    7.57139e+003    6.96399e+002    6.99740e+002    6.97332e+002   -9.33097e-001    2.40756e+000    1.29401e+000   -3.34066e+000   -4.14037e-001
    7.57347e+003    6.96427e+002    6.99693e+002    6.97323e+002   -8.95694e-001    2.37070e+000    1.28190e+000   -3.26639e+000   -4.16047e-001
    7.57557e+003    6.96372e+002    6.99740e+002    6.97369e+002   -9.96980e-001    2.37063e+000    1.24810e+000   -3.36761e+000   -4.18057e-001
    7.57760e+003    6.96383e+002    6.99767e+002    6.97378e+002   -9.95085e-001    2.38902e+000    1.26098e+000   -3.38410e+000   -4.20067e-001
    7.57967e+003    6.96436e+002    6.99675e+002    6.97378e+002   -9.42468e-001    2.29678e+000    1.21703e+000   -3.23925e+000   -4.22077e-001
    7.58171e+003    6.96381e+002    6.99786e+002    6.97369e+002   -9.87423e-001    2.41675e+000    1.28203e+000   -3.40417e+000   -4.23082e-001
    7.58378e+003    6.96367e+002    6.99795e+002    6.97397e+002   -1.02936e+000    2.39823e+000    1.25570e+000   -3.42759e+000   -4.25091e-001
    7.58588e+003    6.96434e+002    6.99693e+002    6.97397e+002   -9.62685e-001    2.29676e+000    1.21028e+000   -3.25944e+000   -4.27101e-001
    7.58786e+003    6.96346e+002    6.99749e+002    6.97323e+002   -9.76988e-001    2.42606e+000    1.29171e+000   -3.40305e+000   -4.29111e-001
    7.58989e+003    6.96352e+002    6.99767e+002    6.97387e+002   -1.03549e+000    2.37976e+000    1.24135e+000   -3.41525e+000   -4.30116e-001
    7.59197e+003    6.96350e+002    6.99813e+002    6.97397e+002   -1.04645e+000    2.41663e+000    1.26227e+000   -3.46308e+000   -4.32126e-001
    7.59407e+003    6.96380e+002    6.99693e+002    6.97323e+002   -9.42590e-001    2.37070e+000    1.26627e+000   -3.31329e+000   -4.34136e-001
    7.59607e+003    6.96394e+002    6.99740e+002    6.97295e+002   -9.01357e-001    2.44449e+000    1.32921e+000   -3.34585e+000   -4.36146e-001
    7.59810e+003    6.96441e+002    6.99721e+002    6.97369e+002   -9.28086e-001    2.35215e+000    1.25874e+000   -3.28024e+000   -4.37151e-001
    7.60017e+003    6.96373e+002    6.99758e+002    6.97360e+002   -9.86610e-001    2.39828e+000    1.26999e+000   -3.38489e+000   -4.39161e-001
    7.60221e+003    6.96419e+002    6.99730e+002    6.97350e+002   -9.31600e-001    2.37982e+000    1.27601e+000   -3.31142e+000   -4.41171e-001
    7.60428e+003    6.96363e+002    6.99740e+002    6.97313e+002   -9.50681e-001    2.42607e+000    1.30049e+000   -3.37675e+000   -4.42176e-001
    7.60638e+003    6.96377e+002    6.99730e+002    6.97369e+002   -9.92184e-001    2.36139e+000    1.24353e+000   -3.35358e+000   -4.44185e-001
    7.60836e+003    6.96344e+002    6.99712e+002    6.97378e+002   -1.03450e+000    2.33366e+000    1.21094e+000   -3.36816e+000   -4.46195e-001
    7.61039e+003    6.96356e+002    6.99776e+002    6.97341e+002   -9.85425e-001    2.43519e+000    1.29498e+000   -3.42061e+000   -4.48205e-001
    7.61247e+003    6.96328e+002    6.99740e+002    6.97304e+002   -9.76296e-001    2.43524e+000    1.29806e+000   -3.41154e+000   -4.49210e-001
    7.61450e+003    6.96452e+002    6.99758e+002    6.97360e+002   -9.07226e-001    2.39828e+000    1.29645e+000   -3.30551e+000   -4.51220e-001
    7.61658e+003    6.96330e+002    6.99730e+002    6.97332e+002   -1.00161e+000    2.39832e+000    1.26501e+000   -3.39994e+000   -4.53230e-001
    7.61857e+003    6.96422e+002    6.99758e+002    6.97332e+002   -9.10266e-001    2.42596e+000    1.31388e+000   -3.33623e+000   -4.54235e-001
    7.62060e+003    6.96367e+002    6.99721e+002    6.97277e+002   -9.09405e-001    2.44452e+000    1.32654e+000   -3.35392e+000   -4.56245e-001
    7.62269e+003    6.96390e+002    6.99693e+002    6.97341e+002   -9.51140e-001    2.35219e+000    1.25108e+000   -3.30333e+000   -4.58255e-001
    7.62478e+003    6.96344e+002    6.99693e+002    6.97267e+002   -9.23119e-001    2.42614e+000    1.30972e+000   -3.34926e+000   -4.60265e-001
    7.62686e+003    6.96326e+002    6.99786e+002    6.97304e+002   -9.78710e-001    2.48136e+000    1.32800e+000   -3.46007e+000   -4.62274e-001
    7.62889e+003    6.96334e+002    6.99850e+002    6.97323e+002   -9.88726e-001    2.52745e+000    1.35539e+000   -3.51617e+000   -4.63279e-001
    7.63097e+003    6.96355e+002    6.99749e+002    6.97350e+002   -9.95569e-001    2.39830e+000    1.26701e+000   -3.39387e+000   -4.65289e-001
    7.63300e+003    6.96363e+002    6.99721e+002    6.97341e+002   -9.78600e-001    2.37983e+000    1.26035e+000   -3.35843e+000   -4.67299e-001
    7.63510e+003    6.96322e+002    6.99758e+002    6.97295e+002   -9.73510e-001    2.46289e+000    1.31742e+000   -3.43640e+000   -4.69309e-001
    7.63717e+003    6.96354e+002    6.99712e+002    6.97369e+002   -1.01536e+000    2.34291e+000    1.22349e+000   -3.35828e+000   -4.71319e-001
    7.63921e+003    6.96348e+002    6.99730e+002    6.97286e+002   -9.37542e-001    2.44451e+000    1.31716e+000   -3.38205e+000   -4.72324e-001
    7.64130e+003    6.96419e+002    6.99804e+002    6.97286e+002   -8.66929e-001    2.51826e+000    1.38986e+000   -3.38519e+000   -4.74334e-001
    7.64338e+003    6.96337e+002    6.99795e+002    6.97313e+002   -9.76116e-001    2.48143e+000    1.32891e+000   -3.45754e+000   -4.76344e-001
    7.64536e+003    6.96346e+002    6.99684e+002    6.97341e+002   -9.95572e-001    2.34295e+000    1.23011e+000   -3.33853e+000   -4.78353e-001
    7.64739e+003    6.96330e+002    6.99740e+002    6.97304e+002   -9.74373e-001    2.43524e+000    1.29870e+000   -3.40961e+000   -4.79358e-001
    7.64949e+003    6.96343e+002    6.99813e+002    6.97304e+002   -9.61020e-001    2.50899e+000    1.35232e+000   -3.47001e+000   -4.81368e-001
    7.65150e+003    6.96320e+002    6.99721e+002    6.97323e+002   -1.00309e+000    2.39834e+000    1.26453e+000   -3.40142e+000   -4.83378e-001
    7.65358e+003    6.96406e+002    6.99740e+002    6.97286e+002   -8.79896e-001    2.45375e+000    1.34253e+000   -3.33364e+000   -4.85388e-001
    7.65571e+003    6.96279e+002    6.99795e+002    6.97341e+002   -1.06184e+000    2.45367e+000    1.28183e+000   -3.51551e+000   -4.87398e-001
    7.65780e+003    6.96342e+002    6.99749e+002    6.97313e+002   -9.71456e-001    2.43531e+000    1.29972e+000   -3.40677e+000   -4.88403e-001
    7.65988e+003    6.96378e+002    6.99730e+002    6.97360e+002   -9.81991e-001    2.37065e+000    1.25310e+000   -3.35264e+000   -4.90413e-001
    7.66197e+003    6.96377e+002    6.99666e+002    6.97267e+002   -8.90545e-001    2.39842e+000    1.30210e+000   -3.28896e+000   -4.92423e-001
    7.66397e+003    6.96301e+002    6.99786e+002    6.97323e+002   -1.02207e+000    2.46293e+000    1.30126e+000   -3.48501e+000   -4.94433e-001
    7.66600e+003    6.96316e+002    6.99758e+002    6.97360e+002   -1.04364e+000    2.39828e+000    1.25097e+000   -3.44193e+000   -4.96442e-001
    7.66808e+003    6.96338e+002    6.99693e+002    6.97350e+002   -1.01245e+000    2.34294e+000    1.22448e+000   -3.35539e+000   -4.97447e-001
    7.67007e+003    6.96389e+002    6.99795e+002    6.97341e+002   -9.51887e-001    2.45367e+000    1.31848e+000   -3.40555e+000   -4.99457e-001
    7.67210e+003    6.96318e+002    6.99721e+002    6.97341e+002   -1.02273e+000    2.37983e+000    1.24564e+000   -3.40256e+000   -5.01467e-001
    7.67417e+003    6.96334e+002    6.99693e+002    6.97332e+002   -9.98070e-001    2.36145e+000    1.24161e+000   -3.35952e+000   -5.02472e-001
    7.67621e+003    6.96283e+002    6.99712e+002    6.97230e+002   -9.47607e-001    2.48146e+000    1.33844e+000   -3.42907e+000   -5.04482e-001
    7.67828e+003    6.96301e+002    6.99740e+002    6.97295e+002   -9.93551e-001    2.44449e+000    1.29848e+000   -3.43804e+000   -5.06492e-001
    7.68038e+003    6.96363e+002    6.99804e+002    6.97295e+002   -9.31713e-001    2.50901e+000    1.36210e+000   -3.44072e+000   -5.07497e-001
    7.68253e+003    6.96344e+002    6.99749e+002    6.97267e+002   -9.22842e-001    2.48149e+000    1.34671e+000   -3.40434e+000   -5.10512e-001
    7.68457e+003    6.96423e+002    6.99647e+002    6.97221e+002   -7.98321e-001    2.42620e+000    1.35136e+000   -3.22452e+000   -5.11517e-001
    7.68660e+003    6.96329e+002    6.99776e+002    6.97304e+002   -9.75516e-001    2.47212e+000    1.32291e+000   -3.44763e+000   -5.13527e-001
    7.68869e+003    6.96389e+002    6.99740e+002    6.97295e+002   -9.06231e-001    2.44449e+000    1.32759e+000   -3.35072e+000   -5.14531e-001
    7.69082e+003    6.96275e+002    6.99832e+002    6.97304e+002   -1.02959e+000    2.52747e+000    1.34179e+000   -3.55706e+000   -5.16541e-001
    7.69289e+003    6.96327e+002    6.99740e+002    6.97304e+002   -9.76834e-001    2.43524e+000    1.29788e+000   -3.41207e+000   -5.18551e-001
    7.69499e+003    6.96286e+002    6.99804e+002    6.97304e+002   -1.01817e+000    2.49975e+000    1.32711e+000   -3.51792e+000   -5.20561e-001
    7.69707e+003    6.96328e+002    6.99776e+002    6.97304e+002   -9.76088e-001    2.47212e+000    1.32272e+000   -3.44820e+000   -5.22571e-001
    7.69910e+003    6.96300e+002    6.99740e+002    6.97286e+002   -9.85375e-001    2.45375e+000    1.30737e+000   -3.43912e+000   -5.23576e-001
    7.70119e+003    6.96313e+002    6.99749e+002    6.97286e+002   -9.72847e-001    2.46299e+000    1.31771e+000   -3.43583e+000   -5.25586e-001
    7.70327e+003    6.96309e+002    6.99749e+002    6.97277e+002   -9.67539e-001    2.47224e+000    1.32565e+000   -3.43978e+000   -5.27596e-001
    7.70530e+003    6.96298e+002    6.99786e+002    6.97267e+002   -9.68873e-001    2.51837e+000    1.35596e+000   -3.48724e+000   -5.29606e-001
    7.70738e+003    6.96282e+002    6.99749e+002    6.97295e+002   -1.01297e+000    2.45373e+000    1.29817e+000   -3.46670e+000   -5.30611e-001
    7.70950e+003    6.96350e+002    6.99804e+002    6.97295e+002   -9.44756e-001    2.50901e+000    1.35775e+000   -3.45376e+000   -5.32620e-001
    7.71158e+003    6.96288e+002    6.99823e+002    6.97277e+002   -9.88909e-001    2.54599e+000    1.36769e+000   -3.53490e+000   -5.34630e-001
    7.71367e+003    6.96340e+002    6.99758e+002    6.97286e+002   -9.45586e-001    2.47214e+000    1.33290e+000   -3.41773e+000   -5.36640e-001
    7.71571e+003    6.96323e+002    6.99776e+002    6.97267e+002   -9.43845e-001    2.50913e+000    1.35814e+000   -3.45298e+000   -5.37645e-001
    7.71778e+003    6.96308e+002    6.99776e+002    6.97304e+002   -9.96264e-001    2.47212e+000    1.31599e+000   -3.46838e+000   -5.39655e-001
    7.71977e+003    6.96247e+002    6.99776e+002    6.97221e+002   -9.74308e-001    2.55531e+000    1.37877e+000   -3.52962e+000   -5.41665e-001
    7.72180e+003    6.96322e+002    6.99712e+002    6.97313e+002   -9.91108e-001    2.39835e+000    1.26853e+000   -3.38946e+000   -5.42670e-001
    7.72388e+003    6.96287e+002    6.99795e+002    6.97230e+002   -9.43164e-001    2.56454e+000    1.39531e+000   -3.50770e+000   -5.44680e-001
    7.72600e+003    6.96318e+002    6.99712e+002    6.97258e+002   -9.39827e-001    2.45370e+000    1.32253e+000   -3.39353e+000   -5.46690e-001
    7.72808e+003    6.96384e+002    6.99721e+002    6.97332e+002   -9.47678e-001    2.38908e+000    1.27683e+000   -3.33676e+000   -5.48700e-001
    7.73021e+003    6.96313e+002    6.99758e+002    6.97313e+002   -1.00089e+000    2.44447e+000    1.29602e+000   -3.44535e+000   -5.50709e-001
    7.73228e+003    6.96318e+002    6.99712e+002    6.97230e+002   -9.12382e-001    2.48146e+000    1.35018e+000   -3.39384e+000   -5.51714e-001
    7.73430e+003    6.96287e+002    6.99712e+002    6.97295e+002   -1.00776e+000    2.41677e+000    1.27526e+000   -3.42453e+000   -5.53724e-001
    7.73639e+003    6.96309e+002    6.99730e+002    6.97323e+002   -1.01407e+000    2.40758e+000    1.26703e+000   -3.42164e+000   -5.55734e-001
    7.73847e+003    6.96296e+002    6.99693e+002    6.97267e+002   -9.71205e-001    2.42614e+000    1.29369e+000   -3.39734e+000   -5.57744e-001
    7.74050e+003    6.96359e+002    6.99767e+002    6.97304e+002   -9.45249e-001    2.46288e+000    1.32683e+000   -3.40813e+000   -5.59754e-001
    7.74258e+003    6.96271e+002    6.99795e+002    6.97323e+002   -1.05184e+000    2.47217e+000    1.29750e+000   -3.52401e+000   -5.60759e-001
    7.74467e+003    6.96324e+002    6.99675e+002    6.97304e+002   -9.80361e-001    2.37064e+000    1.25364e+000   -3.35100e+000   -5.62769e-001
    7.74671e+003    6.96321e+002    6.99740e+002    6.97332e+002   -1.01123e+000    2.40756e+000    1.26796e+000   -3.41880e+000   -5.64779e-001
    7.74878e+003    6.96310e+002    6.99776e+002    6.97267e+002   -9.57148e-001    2.50913e+000    1.35370e+000   -3.46628e+000   -5.66789e-001
    7.75088e+003    6.96255e+002    6.99823e+002    6.97267e+002   -1.01234e+000    2.55525e+000    1.36605e+000   -3.56759e+000   -5.67794e-001
    7.75286e+003    6.96281e+002    6.99758e+002    6.97286e+002   -1.00498e+000    2.47214e+000    1.31310e+000   -3.47712e+000   -5.69803e-001
    7.75489e+003    6.96251e+002    6.99795e+002    6.97323e+002   -1.07158e+000    2.47217e+000    1.29092e+000   -3.54376e+000   -5.70808e-001
    7.75697e+003    6.96287e+002    6.99776e+002    6.97221e+002   -9.34272e-001    2.55531e+000    1.39212e+000   -3.48959e+000   -5.72818e-001
    7.75900e+003    6.96257e+002    6.99693e+002    6.97212e+002   -9.55047e-001    2.48157e+000    1.33603e+000   -3.43662e+000   -5.74828e-001
    7.76110e+003    6.96246e+002    6.99813e+002    6.97175e+002   -9.29330e-001    2.63837e+000    1.44914e+000   -3.56770e+000   -5.75833e-001
    7.76308e+003    6.96283e+002    6.99749e+002    6.97277e+002   -9.93633e-001    2.47224e+000    1.31695e+000   -3.46587e+000   -5.77843e-001
    7.76516e+003    6.96274e+002    6.99795e+002    6.97249e+002   -9.75311e-001    2.54603e+000    1.37225e+000   -3.52134e+000   -5.78848e-001
    7.76719e+003    6.96249e+002    6.99786e+002    6.97286e+002   -1.03649e+000    2.49986e+000    1.32108e+000   -3.53635e+000   -5.80858e-001
    7.76928e+003    6.96301e+002    6.99776e+002    6.97258e+002   -9.56639e-001    2.51830e+000    1.35999e+000   -3.47494e+000   -5.82868e-001
    7.77136e+003    6.96325e+002    6.99786e+002    6.97230e+002   -9.04886e-001    2.55530e+000    1.40190e+000   -3.46019e+000   -5.84878e-001
    7.77339e+003    6.96275e+002    6.99749e+002    6.97332e+002   -1.05722e+000    2.41680e+000    1.25880e+000   -3.47403e+000   -5.85883e-001
    7.77547e+003    6.96349e+002    6.99703e+002    6.97277e+002   -9.27630e-001    2.42604e+000    1.30815e+000   -3.35367e+000   -5.87892e-001
    7.77750e+003    6.96256e+002    6.99786e+002    6.97240e+002   -9.83242e-001    2.54605e+000    1.36962e+000   -3.52929e+000   -5.89902e-001
    7.77958e+003    6.96319e+002    6.99767e+002    6.97258e+002   -9.39298e-001    2.50906e+000    1.35961e+000   -3.44836e+000   -5.91912e-001
    7.78157e+003    6.96275e+002    6.99693e+002    6.97221e+002   -9.46332e-001    2.47232e+000    1.33277e+000   -3.41865e+000   -5.92917e-001
    7.78360e+003    6.96256e+002    6.99693e+002    6.97249e+002   -9.93327e-001    2.44456e+000    1.29860e+000   -3.43789e+000   -5.94927e-001
    7.78567e+003    6.96237e+002    6.99758e+002    6.97249e+002   -1.01181e+000    2.50907e+000    1.33545e+000   -3.52088e+000   -5.96937e-001
    7.78769e+003    6.96306e+002    6.99730e+002    6.97230e+002   -9.24355e-001    2.49994e+000    1.35851e+000   -3.42430e+000   -5.97942e-001
    7.78977e+003    6.96297e+002    6.99721e+002    6.97249e+002   -9.51825e-001    2.47220e+000    1.33086e+000   -3.42402e+000   -5.99952e-001
    7.79191e+003    6.96251e+002    6.99776e+002    6.97295e+002   -1.04446e+000    2.48137e+000    1.30609e+000   -3.52583e+000   -6.01962e-001
    7.79399e+003    6.96223e+002    6.99740e+002    6.97341e+002   -1.11843e+000    2.39831e+000    1.22606e+000   -3.51674e+000   -6.02967e-001
    7.79600e+003    6.96325e+002    6.99730e+002    6.97230e+002   -9.05688e-001    2.49994e+000    1.36473e+000   -3.40563e+000   -6.04976e-001
    7.79810e+003    6.96194e+002    6.99841e+002    6.97249e+002   -1.05521e+000    2.59215e+000    1.37636e+000   -3.64736e+000   -6.06986e-001
    7.80017e+003    6.96227e+002    6.99776e+002    6.97212e+002   -9.84585e-001    2.56457e+000    1.38152e+000   -3.54915e+000   -6.07991e-001
    7.80219e+003    6.96281e+002    6.99721e+002    6.97258e+002   -9.76998e-001    2.46294e+000    1.31630e+000   -3.43994e+000   -6.10001e-001
    7.80427e+003    6.96306e+002    6.99740e+002    6.97286e+002   -9.79485e-001    2.45375e+000    1.30934e+000   -3.43323e+000   -6.12011e-001
    7.80630e+003    6.96212e+002    6.99786e+002    6.97203e+002   -9.90247e-001    2.58298e+000    1.39190e+000   -3.57322e+000   -6.14021e-001
    7.80839e+003    6.96273e+002    6.99776e+002    6.97258e+002   -9.85498e-001    2.51830e+000    1.35037e+000   -3.50380e+000   -6.16031e-001
    7.81047e+003    6.96237e+002    6.99740e+002    6.97295e+002   -1.05792e+000    2.44449e+000    1.27702e+000   -3.50242e+000   -6.18041e-001
    7.81250e+003    6.96228e+002    6.99786e+002    6.97184e+002   -9.56426e-001    2.60148e+000    1.41551e+000   -3.55791e+000   -6.19046e-001
    7.81460e+003    6.96277e+002    6.99758e+002    6.97249e+002   -9.71364e-001    2.50907e+000    1.34893e+000   -3.48044e+000   -6.22061e-001
